Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Region,IncomeGroup
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675000000.0,2569444444.0,2316562500.0,2028295455.0,1681006993.0,1661018519.0,1827570586.0,1767864036.0,1645963750.0,1249061487.0,1369688498.0,1525116370.0,1605643105.0,1919008090.0,2211534585.0,2460246766.0,2834168889.0,3802570553.0,5139958909.0,4690061381.0,4794361863.0,6197765984.0,6605142884.0,7335033801.0,7468102413.0,6678177512.0,6813095379.0,7702938379.0,8271106235.0,9371275264.0,8270468614.0,9249133946.0,12134931018.0,13987627909.0,Sub-Saharan Africa,Lower middle income
Cambodia,KHM,,,,,,,,,,,,,,,,749129748.2,790357254.5,716261764.5,766642356.1,723738502.7,744384129.7,815153652.4,865516039.8,939291262.1,1021176059.0,1102669184.0,1167630318.0,1036974910.0,1662877859.0,1353137648.0,1402541177.0,2054974089.0,2491486594.0,2533727592.0,2791435272.0,3441205693.0,3506695720.0,3443413389.0,3120425503.0,3517242477.0,3654031716.0,3984000517.0,4284028483.0,4658246918.0,5337833248.0,6293046162.0,7274595707.0,8639235913.0,10351914177.0,10401851768.0,11242275288.0,12829541141.0,14054443213.0,15227991395.0,16702610842.0,18049954289.0,20016747858.0,22177200588.0,24571753583.0,27089390033.0,25872797892.0,26961061152.0,29504829319.0,31772759999.0,Europe & Central Asia,Lower middle income
Kiribati,KIR,,,,,,,,,,,14295279.54,15278632.48,18936526.95,31710657.73,85637174.37,55083908.15,41110421.32,38746985.28,45212147.99,42618212.22,33020436.23,35623380.43,32458871.06,30630216.71,34224966.85,25839883.51,26069971.8,29408057.81,38284001.66,37956756.18,36688453.36,41285104.02,61689952.18,59161135.89,67263705.16,68938269.12,81385876.26,80155561.16,74756820.46,77421852.32,74790109.38,65168750.86,74977058.65,95984600.96,104430808.0,113786233.1,112201076.4,138066995.1,146790160.5,140384919.9,165113529.3,195984787.5,207081997.2,201768028.6,200114840.7,191572320.4,206658568.8,223029864.5,233859230.2,216891541.0,222973879.7,289207526.3,270520731.6,279034355.1,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,12366635.75,12483302.13,12541635.31,12833301.25,13416633.13,13593932.32,14469078.18,16742338.25,14600000.0,15850000.0,16300000.0,19624746.45,22944849.12,24196018.38,31514856.31,33364055.3,30095602.29,44496296.3,49433333.33,58840740.74,68459259.26,80888888.89,86022222.22,86874074.07,98603703.7,111007407.4,130685185.2,147748148.1,172692592.6,192518518.5,217259259.3,220540740.7,242137037.0,263755555.6,295159259.3,313485185.2,333944444.4,374641308.0,383257331.4,406595484.4,421695769.8,458643829.0,481077373.7,469869869.9,506900000.0,547203703.7,644414814.8,689285185.2,777691333.3,774273111.1,778718518.5,836092592.6,825381481.5,874896296.3,952111111.1,957222222.2,1006818519.0,1056977778.0,1076548148.0,1107855556.0,883922222.2,858622222.2,981429629.6,1077033111.0,East Asia & Pacific,Lower middle income
"Korea, Rep.",KOR,3958811881.0,2417628737.0,2814615385.0,3988461538.0,3459019943.0,3120861499.0,3929055144.0,4855892446.0,6119394892.0,7678698838.0,9005144969.0,9903571249.0,10862211761.0,13876472208.0,19543973941.0,21784297521.0,29902479339.0,38446487603.0,51972107438.0,66946900826.0,65398377598.0,72933533012.0,78358416171.0,87760553262.0,97510744119.0,101000000000.0,117000000000.0,148000000000.0,200000000000.0,247000000000.0,283000000000.0,331000000000.0,356000000000.0,393000000000.0,464000000000.0,567000000000.0,610000000000.0,570000000000.0,383000000000.0,498000000000.0,576000000000.0,548000000000.0,627000000000.0,703000000000.0,793000000000.0,935000000000.0,1050000000000.0,1170000000000.0,1050000000000.0,944000000000.0,1140000000000.0,1250000000000.0,1280000000000.0,1370000000000.0,1480000000000.0,1470000000000.0,1500000000000.0,1620000000000.0,1730000000000.0,1650000000000.0,1640000000000.0,1820000000000.0,1670000000000.0,1710000000000.0,Latin America & Caribbean,High income
Kuwait,KWT,,,1828107503.0,1900895857.0,2071668533.0,2097199161.0,2391199044.0,2441599023.0,2662798935.0,2769198892.0,2873638851.0,3880392195.0,4450537925.0,5408804607.0,13006948296.0,12022811621.0,13132252802.0,14137406741.0,15503557496.0,24749063922.0,28638868356.0,25058020338.0,21577153356.0,20871081080.0,21700082753.0,21445970614.0,17903989745.0,22368704134.0,20690322153.0,24313855653.0,18427777778.0,11009993703.0,19858555215.0,23941391391.0,24848483838.0,27186980647.0,31492373309.0,30350190704.0,25943705784.0,30122365849.0,37718743480.0,34889559870.0,38135788414.0,47874582232.0,59439090601.0,80798630137.0,102000000000.0,115000000000.0,147000000000.0,106000000000.0,115000000000.0,154000000000.0,174000000000.0,174000000000.0,163000000000.0,115000000000.0,109000000000.0,121000000000.0,138000000000.0,139000000000.0,108000000000.0,142000000000.0,183000000000.0,162000000000.0,East Asia & Pacific,High income
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,1757142856.0,2366666616.0,1776842097.0,1087273104.0,598961269.3,714046821.1,865559879.4,1028087972.0,1127806945.0,1327748690.0,1543606345.0,1763536305.0,1873671550.0,1747011857.0,1280177839.0,1454430642.0,1731198022.0,1768619058.0,1758176653.0,2023324407.0,2366398120.0,2735558735.0,3455030061.0,4223152739.0,5446433157.0,5836137330.0,7131771015.0,8750104617.0,10192846339.0,11983252627.0,13279245886.0,14426380126.0,15912501723.0,17071155481.0,18141641090.0,18740561513.0,18981805250.0,18827148531.0,15468785204.0,15843155731.0,Global,Upper middle income
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313540068.0,2717998688.0,2838485354.0,4690415093.0,5843579161.0,7941744492.0,9599127050.0,11718795529.0,13690217334.0,15751867489.0,17247179006.0,17391056369.0,17260364842.0,17649751244.0,19152238806.0,20082918740.0,21159827992.0,21497336499.0,22022709851.0,24827355015.0,29118916105.0,35399582929.0,38443907042.0,39927125962.0,44016799516.0,46880103081.0,48095213747.0,49929337837.0,51147308774.0,53027680686.0,54901519156.0,51605959131.0,31712128254.0,23131941557.0,20992421949.0,20992421949.0,East Asia & Pacific,Lower middle income
Liberia,LBR,190495600.0,183920900.0,191861800.0,200229600.0,218929100.0,229260800.0,244459500.0,261024300.0,276820700.0,306961800.0,323099700.0,341543100.0,368098000.0,386968300.0,486955000.0,577549300.0,596675700.0,673010600.0,717240400.0,814067900.0,854711500.0,846514500.0,863933200.0,823374900.0,848478300.0,851296100.0,840964400.0,972800000.0,1038300000.0,786300000.0,384400000.0,348000000.0,223500000.0,160400000.0,132200000.0,134800000.0,159400000.0,295900000.0,359600000.0,441800000.0,874000000.0,906000000.0,927000000.0,748000000.0,897000000.0,949000000.0,1119000000.0,1373000000.0,1726000000.0,1768000000.0,1998000000.0,2398000000.0,2791614000.0,3177198100.0,3225652000.0,3227075700.0,3398419600.0,3390703400.0,3422754800.0,3319596500.0,3176126340.0,3513049520.0,4001047000.0,4332000000.0,Middle East & North Africa,Lower middle income
Libya,LBY,401644248.8,443905611.6,619725784.7,892327911.1,1341395422.0,1804979679.0,2312438535.0,2726986913.0,3850623096.0,4380987480.0,4601649450.0,5260185126.0,6299395545.0,8625889431.0,15112543718.0,14710912457.0,19096943016.0,22428297108.0,22136422642.0,30536429498.0,40953924949.0,36374353880.0,33760146992.0,33200520140.0,29476109152.0,31530566324.0,24180400961.0,26697659336.0,24308959592.0,25156707900.0,28904183602.0,31991821265.0,33887047909.0,30660051911.0,28610549763.0,25541379187.0,27884615385.0,30700897875.0,27251301398.0,35975860857.0,38270954138.0,34112093927.0,20481889764.0,26265625000.0,33122307692.0,47334691241.0,60094231607.0,68032978391.0,86710767415.0,60808562033.0,75380825062.0,48169263294.0,92540938129.0,75351107029.0,57372355592.0,48717501321.0,49912073701.0,67157452182.0,76686029772.0,72081962263.0,65688454972.0,47786789104.0,55938727098.0,50491722446.0,Sub-Saharan Africa,Low income
St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,170370370.4,194444444.4,183333333.3,197037037.0,251481481.5,284444444.4,340000000.0,375555555.6,429629629.6,486666666.7,579629629.6,613703703.7,674074074.1,684814814.8,713703703.7,762962963.0,788888888.9,805925925.9,877407407.4,921851851.9,932592592.6,892592592.6,900000000.0,987407407.4,1066666667.0,1135555556.0,1268319185.0,1336088815.0,1437731111.0,1401507889.0,1482385185.0,1568370370.0,1598207407.0,1660222222.0,1749185185.0,1807640741.0,1868544444.0,1998503704.0,2060955556.0,2092081549.0,1497825994.0,1834796402.0,2343703788.0,2519925939.0,Middle East & North Africa,Upper middle income
Liechtenstein,LIE,,,,,,,,,,,90099360.84,104889795.3,124940289.3,165928881.6,193980464.9,246389101.9,272489300.5,303493119.5,436912067.8,503173104.4,534699362.9,511647750.1,522096760.3,524023624.9,502620991.9,529073612.5,779357802.5,1052848996.0,1161757671.0,1119983801.0,1421509216.0,1484160302.0,1631177029.0,1673085245.0,1948129623.0,2428525061.0,2504012993.0,2298389803.0,2479699106.0,2664105901.0,2483889858.0,2491800559.0,2688618747.0,3070803051.0,3454373798.0,3659319117.0,4000102086.0,4601429897.0,5081479840.0,4504375348.0,5082337238.0,5739706005.0,5456102482.0,6391708311.0,6657526980.0,6268515276.0,6237302034.0,6474308718.0,6692620692.0,6436467007.0,6405870210.0,7710380086.0,7364654515.0,7364654515.0,Global,Upper middle income
Sri Lanka,LKA,1409873950.0,1444327731.0,1434156379.0,1240672269.0,1309747899.0,1698319328.0,1751470588.0,1859465021.0,1801344538.0,1965546218.0,2296470588.0,2369308600.0,2553936348.0,2875625000.0,3574586466.0,3791298146.0,3591319857.0,4104509583.0,2733183857.0,3364611432.0,4024621900.0,4415844156.0,4768765017.0,5167913302.0,6043474843.0,5978460972.0,6405210564.0,6682167120.0,6978371581.0,6987267684.0,8032551173.0,9000362582.0,9703011636.0,10338679636.0,11717604209.0,13029697561.0,13897738375.0,15091913884.0,15794972847.0,15656327860.0,16330814180.0,15749753805.0,16536535647.0,18881765437.0,20662525941.0,24405791045.0,28279802406.0,32350238760.0,40713826215.0,42066224093.0,58636161082.0,67753284044.0,70447216891.0,77000578167.0,82528535714.0,85140955389.0,88012282206.0,94376237797.0,94493871201.0,89014978344.0,84304298771.0,88609332762.0,74144875098.0,84356860421.0,Europe & Central Asia,High income
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7867140395.0,8382519637.0,10118631852.0,11239547691.0,10971583945.0,11524776867.0,12237388002.0,14259781159.0,18781721376.0,22627507452.0,26097677572.0,30183575104.0,39697891352.0,47797551588.0,37388122046.0,37128694028.0,43535051482.0,42927454291.0,46523420074.0,48533659592.0,41435533340.0,43047309306.0,47758736932.0,53751411409.0,54808531641.0,56964942999.0,66798933786.0,71013953448.0,77836396963.0,Global,Upper middle income
Luxembourg,LUX,709941874.0,710163719.4,747846862.2,797902154.2,910877686.3,929477284.8,976717015.5,983052314.9,1075561623.0,1245432991.0,1457768455.0,1518773421.0,1901697370.0,2609875802.0,3183637117.0,3123333333.0,3423586207.0,3789321328.0,4718539772.0,5516982664.0,6019805490.0,5053665797.0,4602316793.0,4524217751.0,4438435493.0,4577211767.0,6685595088.0,8320902215.0,9418167855.0,10037674038.0,12778792854.0,13834219728.0,15518702635.0,15925521222.0,17701798891.0,20853093870.0,20895314658.0,19563836265.0,20150053345.0,21899317599.0,21230182989.0,21387533703.0,23649833332.0,29667268248.0,35064843793.0,37672280120.0,42910146296.0,51587401416.0,58844277702.0,54467289898.0,56213985987.0,61696281326.0,59776383527.0,65203276467.0,68804811898.0,60071584216.0,62216885436.0,65712180343.0,71000359760.0,69890505324.0,73699366700.0,85584105994.0,81641807866.0,85755006124.0,Europe & Central Asia,High income
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5789128637.0,5975248851.0,6527926446.0,7166275468.0,7533788134.0,7958852839.0,8362398702.0,9557031605.0,11771975157.0,14435700533.0,17003459863.0,21570076499.0,31054350978.0,35854274229.0,26410909091.0,23956163077.0,27474380566.0,28169902669.0,30204783462.0,31386896487.0,27263090547.0,28083597512.0,30483806018.0,34429023435.0,34225547537.0,34390910339.0,39443126174.0,40422521943.0,43627078481.0,Europe & Central Asia,High income
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,1142497719.0,1133013235.0,1304361353.0,1362072160.0,1532105070.0,1957724829.0,2288761823.0,2705665492.0,3246481233.0,3765249711.0,4914365189.0,5665606115.0,6311207780.0,7046147737.0,7176892950.0,7267570893.0,6797792190.0,6547670439.0,6774193548.0,6860272608.0,7371692774.0,8246479566.0,10643253553.0,12160056122.0,14874098692.0,18439981612.0,21027018333.0,21587786906.0,28241798492.0,36845888757.0,43189721377.0,51536595089.0,54902831794.0,45048190598.0,45070808689.0,50383871121.0,55190661340.0,55082293844.0,25343525936.0,30969334705.0,24464719190.0,47061843716.0,Europe & Central Asia,High income
Morocco,MAR,2037154742.0,2025693540.0,2379611125.0,2657252578.0,2798345299.0,2948331090.0,2876401297.0,3046345314.0,3271422333.0,3651622669.0,3956336244.0,4356669034.0,5074117545.0,6242145880.0,7675466449.0,8984853005.0,9584297284.0,11049783872.0,13236946234.0,15911994817.0,21728516153.0,17788185479.0,17692276734.0,16251408128.0,14824667954.0,14991283216.0,19462085540.0,21765195948.0,25705296184.0,26314313191.0,30179954775.0,32285573574.0,33711069431.0,31655473664.0,35604137423.0,39030285468.0,43161571528.0,39147844526.0,46497608725.0,46266428648.0,43017455402.0,43831480208.0,47077192188.0,58029363354.0,66114145451.0,68852658069.0,75883823301.0,86947913287.0,102000000000.0,101000000000.0,101000000000.0,110000000000.0,107000000000.0,116000000000.0,119000000000.0,110000000000.0,112000000000.0,119000000000.0,127000000000.0,129000000000.0,121000000000.0,142000000000.0,131000000000.0,141000000000.0,East Asia & Pacific,High income
Monaco,MCO,,,,,,,,,,,293127333.2,327706210.4,402451900.8,523554039.2,563949254.1,711978961.9,735324244.7,811191392.2,1000555218.0,1209870147.0,1378175524.0,1205188648.0,1143216457.0,1092560365.0,1037329604.0,1082867507.0,1515234743.0,1839081463.0,2000704745.0,2010083833.0,2481307077.0,2480540845.0,2737049231.0,2574494356.0,2720332135.0,3130309995.0,3137886995.0,2840195190.0,2934593468.0,2907118641.0,2654462665.0,2673723034.0,2919647982.0,3597089751.0,4043551489.0,4204652899.0,4586826513.0,5875790766.0,6502942245.0,5474379252.0,5367561570.0,6088689808.0,5742749294.0,6555591710.0,7069353073.0,6261649891.0,6465645585.0,6431271365.0,7182444410.0,7383944044.0,6739645416.0,8626081321.0,8784002932.0,8784002932.0,Middle East & North Africa,Lower middle income
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3571250000.0,3083333333.0,2320435308.0,2371711383.0,1702292856.0,1752979926.0,1695122174.0,1930081169.0,1698717505.0,1170782957.0,1288429392.0,1480673594.0,1661818168.0,1980907435.0,2598249556.0,2988342907.0,3408255451.0,4401173152.0,6054824248.0,5439434272.0,6974982370.0,8414352020.0,8709138635.0,9496717876.0,9402090138.0,7797667197.0,7980917076.0,9514404016.0,11252353421.0,11736797055.0,11530746234.0,13691869264.0,14510490660.0,16539436547.0,Europe & Central Asia,High income
Madagascar,MDG,673081724.8,699161944.6,739286907.6,759345863.7,802482183.7,833563473.0,900264584.6,956436932.1,1031669637.0,1056391056.0,1111859571.0,1199507631.0,1341590690.0,1653062335.0,1917508190.0,2283049215.0,2181844179.0,2358930406.0,2669755115.0,3463565854.0,5201818348.0,4759333998.0,4784977326.0,4686457031.0,3905938481.0,3802557895.0,4347989788.0,3212900556.0,3189456965.0,3175638333.0,3931334875.0,3254713056.0,3714966678.0,4063298919.0,3522227092.0,3838100904.0,4931861039.0,4262965420.0,4401967633.0,4277903780.0,4629247204.0,5438332602.0,5351701663.0,6372498890.0,5064732626.0,5859269753.0,6395712491.0,8524620890.0,10725137724.0,9616879409.0,9982711338.0,11551819618.0,11578975062.0,12423555455.0,12522957399.0,11323020701.0,11848613858.0,13176313594.0,13760033282.0,14104664679.0,13051441204.0,14554754117.0,15302510500.0,16031702915.0,Europe & Central Asia,Upper middle income
Maldives,MDV,,,,,,,,,,,19328038.32,21566404.0,25177137.55,30862041.54,39120171.22,24540877.57,22399467.15,20853788.76,24369109.15,38523364.51,42463576.16,44781456.95,47911340.18,57829787.23,109503546.1,127190758.0,141882254.2,141223029.4,168514513.4,189514434.2,215043969.8,244396761.9,284875809.0,322417837.2,356014932.1,398988955.0,450382328.0,508223602.4,540096397.6,589239753.6,624337145.3,870031676.8,897031250.0,1052121055.0,1226829563.0,1163362438.0,1575200391.0,1868383461.0,2271646188.0,2345294875.0,2588176055.0,2774350240.0,2886163997.0,3295009238.0,3697353039.0,4129505319.0,4409942624.0,4816426257.0,5404344163.0,5726094799.0,3712604583.0,5254366312.0,6170638746.0,6600000000.0,Sub-Saharan Africa,Low income
Mexico,MEX,13040000000.0,14160000000.0,15200000000.0,16960000000.0,20080000000.0,21840000000.0,24320000000.0,26560000000.0,29360000000.0,32480000000.0,35520000000.0,39200000000.0,45200000000.0,55280000000.0,72000000000.0,88000000000.0,88875923765.0,81912018784.0,103000000000.0,135000000000.0,206000000000.0,264000000000.0,185000000000.0,156000000000.0,184000000000.0,195000000000.0,135000000000.0,148000000000.0,182000000000.0,221000000000.0,261000000000.0,313000000000.0,363000000000.0,530000000000.0,554000000000.0,380000000000.0,432000000000.0,523000000000.0,557000000000.0,631000000000.0,742000000000.0,796000000000.0,811000000000.0,766000000000.0,819000000000.0,918000000000.0,1020000000000.0,1100000000000.0,1160000000000.0,943000000000.0,1110000000000.0,1230000000000.0,1260000000000.0,1330000000000.0,1360000000000.0,1210000000000.0,1110000000000.0,1190000000000.0,1260000000000.0,1310000000000.0,1120000000000.0,1310000000000.0,1460000000000.0,1790000000000.0,Global,Upper middle income
Marshall Islands,MHL,,,,,,,,,,,8408486.051,9116810.275,9973652.288,11607365.81,15217532.23,16691300.77,18153647.07,20210069.49,22209369.83,25545346.13,26710652.89,31020000.0,34918000.0,41749000.0,45144000.0,43879000.0,55989000.0,62983000.0,70688000.0,72798000.0,78476000.0,82507000.0,91063000.0,99461000.0,108071000.0,120230000.0,110858000.0,109884681.7,112070114.1,113352058.4,114838470.5,122406127.9,131959976.2,131128479.0,132791854.9,137815414.4,142922515.9,150104705.8,146208160.4,150886459.4,160629516.6,172044509.9,180302078.2,185817016.6,185446395.9,183222930.9,200900711.1,212935714.7,219430038.5,231996704.1,240751144.4,257784881.6,258774475.1,284000000.0,Latin America & Caribbean,Upper middle income
North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699646643.0,4938775510.0,2436849342.0,2682456897.0,3559608640.0,4707041315.0,4642021256.0,3912986091.0,3765745023.0,3863619285.0,3772859034.0,3709636031.0,4018365747.0,4946296599.0,5682784472.0,6258602873.0,6861226972.0,8336474974.0,9909552435.0,9401736825.0,9407170321.0,10494626768.0,9745261301.0,10817702346.0,11362265253.0,10064519963.0,10672467073.0,11307067070.0,12683068114.0,12606338449.0,12361036914.0,14000283827.0,13711469681.0,14761237042.0,Global,Upper middle income
Mali,MLI,,,,,,,,275494477.6,343771973.0,339913867.1,359772315.1,395218628.9,486617280.3,563683703.3,538747340.0,830710615.2,939228017.2,1049838548.0,1222702573.0,1595422956.0,1759691186.0,1538972424.0,1333754225.0,1297765326.0,1232932104.0,1392196048.0,1852163453.0,2090629987.0,2169040603.0,2181821909.0,2681912149.0,2724131458.0,2830673378.0,2818281085.0,2081846498.0,2706425157.0,2780422049.0,2697105823.0,2920358711.0,3440724710.0,2961484954.0,3468337942.0,3908121307.0,4714071980.0,5454249126.0,6247515888.0,6905934218.0,8156468826.0,9838403101.0,10231962390.0,10689168016.0,12995112690.0,12442035339.0,13242690786.0,14364937124.0,13104764378.0,14026048336.0,15365713048.0,17070867590.0,17280250810.0,17465392764.0,19309463508.0,18780322204.0,20904898296.0,Europe & Central Asia,Upper middle income
Malta,MLT,,,,,,,,,,,250721821.6,264579879.8,295118249.3,345602025.4,376094108.5,474620439.6,527936988.8,625573345.5,793675169.9,1001300838.0,1250242108.0,1243469361.0,1234518125.0,1165771369.0,1101828569.0,1117835286.0,1435079200.0,1751247763.0,2019474244.0,2118574772.0,2547163582.0,2750041434.0,3021910217.0,2709178327.0,2998570147.0,3720400049.0,3822882325.0,3793418975.0,4010571334.0,4121350624.0,4069515557.0,4088368962.0,4470446352.0,5448415540.0,6098092512.0,6416184236.0,6778324087.0,7925371459.0,9090406750.0,8696366869.0,9035824366.0,9638728635.0,9461776292.0,10551030597.0,11625848975.0,11091483660.0,11668015566.0,13484541926.0,15404393365.0,16004563886.0,15249999048.0,18123718947.0,18357069273.0,20956999452.0,Sub-Saharan Africa,Low income
Myanmar,MMR,545098447.6,605581577.3,634528872.0,598998418.7,411419905.8,367053117.2,293103478.5,420359035.9,559956130.3,571854214.6,563555630.8,587448405.5,662213082.7,719754655.4,1225589878.0,1061107354.0,1204699849.0,873579931.9,935408775.0,952265043.4,1038225167.0,1111000765.0,1481165468.0,1381573615.0,1304063253.0,1478908173.0,1582873750.0,1562448077.0,1541088312.0,2013448229.0,2115193513.0,2069832687.0,2411552289.0,3163020035.0,4432257174.0,5289174943.0,6123556717.0,4722288496.0,6459461639.0,8486832801.0,8905066164.0,6477790688.0,6777632512.0,10467109978.0,10567354056.0,11986972419.0,14502553710.0,20182477481.0,31862554102.0,36906181381.0,49540813342.0,59977326086.0,59937796648.0,60269732855.0,65531374200.0,59607290408.0,63298361996.0,66053040483.0,67860515990.0,75065106228.0,79006113643.0,66345291160.0,62253049892.0,64815031669.0,Middle East & North Africa,High income
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854261160.7,828950327.4,984293043.8,1159869246.0,1284685051.0,1707710053.0,2073234418.0,2257174481.0,2721903149.0,3680711744.0,4545674528.0,4159330370.0,4142983843.0,4544428421.0,4087526242.0,4465772400.0,4593853291.0,4054730078.0,4376930578.0,4856599481.0,5506942238.0,5542054181.0,4769996866.0,5861427505.0,6229801581.0,7404541965.0,Global,Upper middle income
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,2310099100.0,2552401933.0,2725736633.0,2098734600.0,2186505475.0,2896178867.0,3020611600.0,3204461567.0,3576966800.0,2560785660.0,2379018326.0,1317611864.0,768401634.2,925817092.2,1452165005.0,1345719472.0,1180934203.0,1124440205.0,1057408589.0,1136896124.0,1267997934.0,1396555720.0,1595297356.0,1992066808.0,2523471601.0,3414055662.0,4234999704.0,5623216608.0,4583850368.0,7189481999.0,10409797378.0,12292770632.0,12582122604.0,12226514668.0,11619892591.0,11181350649.0,11480847741.0,13178094720.0,14206359018.0,13312981429.0,15286441738.0,17146471714.0,19872180370.0,Europe & Central Asia,Upper middle income
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284000000.0,1239000000.0,1210000000.0,1061000000.0,990000000.0,938000000.0,939000000.0,795000000.0,799000000.0,729000000.0,746000000.0,772000000.0,832000000.0,910000000.0,1230000000.0,1560000000.0,1301000000.0,1181000000.0,858000000.0,1019701754.0,1052165282.0,1090573731.0,East Asia & Pacific,Upper middle income
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3854856435.0,2798696511.0,2883161897.0,2958108170.0,3061646174.0,4030146135.0,4873663775.0,5551118149.0,6285219691.0,5930685215.0,5650154067.0,5950769427.0,6583526861.0,7937255565.0,8868504900.0,9509835537.0,10811456006.0,12920340965.0,12263894790.0,11411894724.0,14619279989.0,16688114144.0,17198073057.0,17978246586.0,16208985770.0,12069051237.0,13264640646.0,15017359042.0,15512758965.0,14235420174.0,16168055475.0,18406835495.0,20624597847.0,East Asia & Pacific,High income
Mauritania,MRT,,159213430.2,164271557.6,168186297.2,224495743.8,255340475.0,266533605.2,282615310.2,311395937.2,295062308.5,309405316.1,335568907.1,391669449.3,493237876.3,613010552.5,703377837.5,775045516.9,799030017.1,804629876.8,951900945.2,1047925106.0,1105494682.0,1108776653.0,1165171263.0,1074373230.0,1009723326.0,1186628779.0,1344664725.0,1414951290.0,1450647019.0,1506914408.0,2133692697.0,2164298425.0,1847353211.0,1944876755.0,2091726101.0,2132087009.0,2071996564.0,2032347665.0,1985922776.0,1779520886.0,1746063558.0,1777057481.0,2051147607.0,2362501023.0,2936019526.0,3919577286.0,4346212355.0,5206437194.0,4714595548.0,5628878798.0,6764627746.0,6728208836.0,7223071097.0,6592537782.0,6166863897.0,6398747592.0,6800135898.0,7473550557.0,7894764886.0,8260752385.0,9222536364.0,9744039515.0,10452577063.0,Sub-Saharan Africa,Low income
Mauritius,MUS,162089563.9,191757729.4,197738207.8,253839557.9,218914569.1,230024160.6,227534083.5,238439290.9,206576630.6,221553612.9,224125805.0,251437337.9,318664899.7,404285775.1,669894029.6,673311287.1,713510051.6,834722972.2,1029040323.0,1227446632.0,1147027924.0,1157769444.0,1092923636.0,1104956573.0,1054564759.0,1090611325.0,1482601552.0,1906174438.0,2163252449.0,2211312823.0,2689212760.0,2895354736.0,3267677814.0,3307302126.0,3606050873.0,4094741652.0,4481489762.0,4243755308.0,4225813976.0,4402193195.0,4726108622.0,4675755867.0,4906494249.0,5894873920.0,6667418752.0,6576108447.0,7028810681.0,8150150209.0,9990356674.0,9128843109.0,10003670690.0,11518413430.0,11668696397.0,12292974141.0,13074129952.0,12007291046.0,12594155464.0,13713506131.0,14735695931.0,14436346980.0,11408106446.0,11484348766.0,12927979286.0,14397127281.0,Sub-Saharan Africa,Lower middle income
Malawi,MWI,,,,,,,,,,,,,,,,,,,,,1801156775.0,1801193910.0,1717379495.0,1780148050.0,1758028656.0,1646442273.0,1722586299.0,1721711809.0,2008189508.0,2314205129.0,2737087862.0,3206783830.0,2618837835.0,3013392658.0,1719864761.0,2033701498.0,3319573750.0,3875785863.0,2547609590.0,2584478924.0,2537307580.0,2498008665.0,5087328438.0,4669789300.0,5058726350.0,5320409651.0,5818279739.0,6451210219.0,7743617352.0,9009887947.0,10128323011.0,11648142958.0,8773203178.0,8031571928.0,8801326169.0,9219474379.0,7909868618.0,8943543677.0,9880675786.0,11077305330.0,12041250084.0,12580922008.0,13129458326.0,14084341062.0,Sub-Saharan Africa,Upper middle income
Malaysia,MYS,1916229477.0,1901856123.0,2001489602.0,2510110348.0,2674423922.0,2956337669.0,3143517944.0,3188924677.0,3330371551.0,3664552041.0,3864145667.0,4244395956.0,5043347250.0,7662902678.0,9496204302.0,9298800799.0,11050234599.0,13139488633.0,16358079862.0,21213264962.0,24488224677.0,25004285792.0,26804493635.0,30347442111.0,33942897422.0,31199633353.0,27734111400.0,32181210158.0,35272109220.0,38847965293.0,44024585240.0,49143148094.0,59167550163.0,66894966969.0,74478356958.0,88705342903.0,101000000000.0,100000000000.0,72167498981.0,79148421053.0,93789736842.0,92783947368.0,101000000000.0,110000000000.0,125000000000.0,144000000000.0,163000000000.0,194000000000.0,231000000000.0,202000000000.0,255000000000.0,298000000000.0,314000000000.0,323000000000.0,338000000000.0,301000000000.0,301000000000.0,319000000000.0,359000000000.0,365000000000.0,337000000000.0,374000000000.0,407000000000.0,400000000000.0,Sub-Saharan Africa,Low income
